logFC	AveExpr	t	P.Value	adj.P.Val	B
METAP1	-0.0855127107195647	5.1027284520883	-5.82595673543139	9.08644572501298e-09	5.99863614947266e-08	9.5128981210521
DNAJC5G	-0.209002431750177	2.08364539415302	-5.82158054105462	9.31507655001808e-09	6.14622832288849e-08	9.48832183449666
NXF1	0.103128040867408	5.58855060881627	5.81604988528679	9.61205161204267e-09	6.33873012285466e-08	9.46037470550145
CCDC85B	-0.124994419662279	6.56977283627488	-5.81459730596479	9.69156677318105e-09	6.38769534088967e-08	9.45125573975294
C15orf40	0.131534255381746	4.57417069804727	5.81433418014759	9.70603885932785e-09	6.39376088594376e-08	9.44837612622954
FXYD7	-0.131962926796174	5.08105005389005	-5.81258282556335	9.80290237153155e-09	6.45406496886401e-08	9.44394507287839
SCOC	-0.0944087675385668	7.11037945212119	-5.81198290290976	9.83629882662327e-09	6.47254067040384e-08	9.43696507649259
CASZ1	0.197468941397681	1.62559265957021	5.8086282159142	1.00251003460329e-08	6.59320149586794e-08	9.41949594748791
TMEM30A	-0.0569191007730533	8.39926927048605	-5.80723006006717	1.01048267104728e-08	6.63843894449794e-08	9.40887365529654
ZNF772	0.0872755081719576	5.51794112349785	5.80749473192614	1.00896872050172e-08	6.63208366986344e-08	9.40734064435132
PREP	-0.122851634981263	5.64060488977278	-5.80558225297006	1.01995820444994e-08	6.69706323203221e-08	9.4032463165138
TRAPPC11	-0.0589374575008201	6.47804710635345	-5.80248336507416	1.03801305658796e-08	6.8119255968839e-08	9.38831174428536
FCHSD2	0.122572848938614	5.97426915164646	5.80200942865228	1.04080163212862e-08	6.82653351581013e-08	9.38001634740478
CTBS	0.151675163184688	3.66813826742446	5.80079060093373	1.04800660559687e-08	6.87007679757562e-08	9.37643804002069
VPS13D	-0.0537238571119809	8.93899156591787	-5.80014726534167	1.05182918641929e-08	6.89141217495228e-08	9.37418344686656
NAT8L	-0.130349137863281	8.23150218720672	-5.79854595565998	1.06140295024899e-08	6.94663613717435e-08	9.36849422517927
SMNDC1	0.0810418448330388	4.68108279947946	5.79896499001961	1.05888949654916e-08	6.93392614739744e-08	9.36684206714117
CETN3	0.127954011761866	3.65938287120825	5.79746079713082	1.06793899876142e-08	6.98564518111646e-08	9.35763086657749
PRPF38A	0.0949998493977113	5.59450413680604	5.79697158673618	1.07089838267305e-08	6.99697577166599e-08	9.3573431803014
PKD1	-0.127583098634899	8.97209622807619	-5.79693674829006	1.07110943559148e-08	6.99697577166599e-08	9.35531586433727
FYN	0.0861805027296673	7.3599436558755	5.79688861383858	1.07140110299616e-08	6.99697577166599e-08	9.35454521408985
SPRY1	0.182448790483287	3.73472493603812	5.79573534213067	1.07841245422319e-08	7.03519178470121e-08	9.35167509102188
CDYL	0.101285390054522	5.8711704082431	5.79597162432784	1.07697233810349e-08	7.02957630475942e-08	9.34955772311053
CXXC1	0.0749348226834733	5.1507263205636	5.79507374708961	1.08245479684068e-08	7.05776813802513e-08	9.34358833667468
MAGT1	0.222991661820622	5.01944125138425	5.79371122289253	1.09082637073821e-08	7.10853232144866e-08	9.34218745974529
RITA1	-0.08822543118504	5.04515037531545	-5.79018933774939	1.1127587061547e-08	7.24756529279715e-08	9.32309503662305
RHOC	0.185857734392028	5.33197049031495	5.78888564065119	1.120985854636e-08	7.29570436731682e-08	9.31645535576231
FBLL1	-0.121510530608519	4.59669587045321	-5.78882779185599	1.12135228655397e-08	7.29570436731682e-08	9.31525838612957
NACC1	-0.116903721385549	6.7249746351935	-5.78744788974545	1.13012767606175e-08	7.34492191822888e-08	9.31060213998587
MRPL15	-0.0903045803215073	4.72156029627069	-5.78823826463512	1.12509319148494e-08	7.31612046381471e-08	9.30621598254202
DNMT3B	0.137981529600723	1.80266089882423	5.78669265231073	1.13495884352298e-08	7.37237184545386e-08	9.29538696209644
SPOUT1	0.0863954064745367	5.1139931000888	5.78556445168455	1.14221330814376e-08	7.41552502997131e-08	9.2944064161607
MDFI	0.216026212593853	1.77084745794611	5.77812601608465	1.1911866179771e-08	7.7293360548311e-08	9.2516574569188
BTK	0.23822512062598	1.93218894767614	5.77642194166491	1.20269061657481e-08	7.79981183405597e-08	9.24328334773741
IL18	0.268235649763219	1.82279100942034	5.77420194797943	1.21783994949071e-08	7.89384078371809e-08	9.23015425909673
SCN1A	-0.248330666728058	8.30931517901469	-5.77294356864526	1.22650955248793e-08	7.94547100485387e-08	9.22325410380022
ACO1	0.128463696096373	5.43185242676562	5.77285602170863	1.22711493844537e-08	7.94547100485387e-08	9.22097839915758
FKBP8	-0.0642166250464679	8.63843359314011	-5.77050300406608	1.24349549571162e-08	8.04723965064788e-08	9.21622773928935
CIRBP	-0.108801183832434	7.80048339337619	-5.76879239607038	1.25553740215246e-08	8.12083733353836e-08	9.20867431557986
MAPK8IP2	-0.0939534570278831	8.11367619810609	-5.76725165568732	1.26648068111128e-08	8.18172236841237e-08	9.19977335084805
KIF13A	0.140845322927418	6.5382598784677	5.76795598727812	1.26146660999709e-08	8.15484062104671e-08	9.19588956495516
TMEM8B	-0.123761673471246	5.83032434786356	-5.76718257694077	1.26697349021319e-08	8.18172236841237e-08	9.19353774335908
LGALS3BP	0.313688969419553	5.38073527934134	5.76542762078493	1.27955621101014e-08	8.25858248106228e-08	9.1796303518704
TMEM100	0.233448740380033	2.17584834495825	5.76269348757193	1.29940232063962e-08	8.38221571432276e-08	9.16826655725848
GFRA2	-0.186812807308956	5.49101784378607	-5.76162423249319	1.30724493527446e-08	8.42454207772262e-08	9.16615509332132
NTN1	0.177727061245674	3.62770068362048	5.76151528829976	1.3080465859922e-08	8.42454207772262e-08	9.16586252687018
CEBPZ	0.0781382135696206	5.60421657604422	5.7615949191302	1.30746058652235e-08	8.42454207772262e-08	9.16427444893801
NPTX2	-0.378700362597454	6.20579486554829	-5.76024068407519	1.31746122473435e-08	8.48067612781249e-08	9.15749040718605
HNRNPM	0.0770754136369867	6.44681415581858	5.75588848755015	1.35010795802635e-08	8.67909127845771e-08	9.13570241330846
TMBIM1	0.298152322714982	5.66815825459244	5.7565038814803	1.34544438879129e-08	8.65621538366567e-08	9.13479480359667
LAPTM5	0.325955900684278	4.84810309245158	5.75584599519937	1.35043055329884e-08	8.67909127845771e-08	9.13415263215418
TGFB1	0.210009110866702	3.13030616510608	5.75562448420958	1.35211344600747e-08	8.68530680458158e-08	9.13158245834573
KIF20B	0.122780274824172	3.5144545237461	5.75500016795377	1.35686758169277e-08	8.71123345833864e-08	9.13027151089398
MAP2	-0.11516792284624	11.6382303902844	-5.75207144480351	1.37938782205873e-08	8.84178121123119e-08	9.12207632767077
GRASP	-0.200736044717676	5.25287161476069	-5.75297537073151	1.37239858471377e-08	8.80628473131511e-08	9.11908762324362
C5orf56	0.157497308068224	3.76461058853932	5.75251532496442	1.37595137994577e-08	8.82441545679809e-08	9.11336542007813
ME3	-0.106135657861628	5.89329098209368	-5.75157647361959	1.38322965812314e-08	8.86172580341406e-08	9.11092855268728
TGDS	0.138517361438505	2.45510828478405	5.75126223900931	1.38567406966802e-08	8.87270140440723e-08	9.10078425948342
MRVI1	0.284500444296745	6.411135819866	5.74881922228919	1.4048221596006e-08	8.99056544546078e-08	9.08999009519901
PAK2	0.12757990773851	6.27047835790934	5.7479950353367	1.41133998173787e-08	9.02751678355682e-08	9.08769672743694
TAS2R4	0.148509937934357	2.68158638230961	5.74525394072801	1.43322958151826e-08	9.1627016555019e-08	9.07462781383614
CTSZ	0.167196000482558	4.89091138762694	5.74321249453004	1.44974642047924e-08	9.25366810420573e-08	9.07352237411501
SPRED3	-0.248885647530951	4.29396156529491	-5.74382071415835	1.4448061777868e-08	9.22698850592896e-08	9.06604508544931
HGF	0.356056907831674	3.8203674004622	5.743950065369	1.44375764288094e-08	9.22514757173108e-08	9.06576494372188
EID1	-0.0713015233799582	8.03602611070797	-5.74173319752497	1.46183071104295e-08	9.32589581903004e-08	9.0600346712395
TNFRSF1B	0.317761057493337	3.52364747957212	5.74016281727298	1.47476637317383e-08	9.40347618081518e-08	9.04991250353934
MAP9	-0.114442277542064	7.19314163263777	-5.73915128140155	1.48315762372403e-08	9.45201397387995e-08	9.04376044847896
RABIF	-0.0780699712647602	4.39519168552112	-5.7370842440663	1.50044965448778e-08	9.54717152991857e-08	9.03286241384125
RIPK2	0.123450444692109	3.35713102032712	5.73796569947525	1.4930518674795e-08	9.50508465896968e-08	9.03147978898307
SFTPD	-0.169298690310291	1.42270917223254	-5.7386196375958	1.48758652280805e-08	9.47526239777056e-08	9.0306534503772
NDFIP2	-0.114263265275066	7.64276836681908	-5.73422800315739	1.52466723452797e-08	9.6911012172668e-08	9.02129244743609
NLRC4	0.217313305409808	1.41325478505823	5.7351809080457	1.516545714245e-08	9.64453128755182e-08	9.02120820058124
ABCA3	-0.0908651123962978	7.96458368326593	-5.73351274682402	1.53079110453517e-08	9.72493155101036e-08	9.01625666128678
ETS2	-0.142087295745984	7.32419184618311	-5.73191781083916	1.54453296693957e-08	9.80709734214797e-08	9.00150268235905
NPM2	-0.13329412433955	5.52056804754208	-5.72864341079298	1.57312241173848e-08	9.98340342261231e-08	8.98979791772619
MAGEF1	-0.0921117366950326	5.66000762717927	-5.72697797599144	1.58786066728379e-08	1.00716682367076e-07	8.9778553314139
STAG1	0.0971609341809986	5.7841501047503	5.72628972795101	1.59399049292427e-08	1.01052667926557e-07	8.970099966211
SNU13	-0.0760436646658727	6.71037077430903	-5.72279727490159	1.62545253930898e-08	1.02939671774401e-07	8.95775067136776
FAM189A2	0.250670348982691	3.58680105285665	5.72381200346441	1.61624949229676e-08	1.02410294201196e-07	8.95733431306176
OXR1	-0.128554369810471	8.44063502221974	-5.71949532128908	1.65575397546454e-08	1.04803957946201e-07	8.94575734263936
ZYG11B	-0.0756068150969964	8.10446217242898	-5.71841084940242	1.66582541448438e-08	1.05190395152063e-07	8.94319313850136
BBS7	-0.100346140641908	6.04856220506671	-5.71932304903522	1.65734988998296e-08	1.04850279275565e-07	8.94178938390331
RPL4	0.0960171519679372	8.81753442775299	5.71839708199127	1.66595365435259e-08	1.05190395152063e-07	8.93115412162251
RYR1	0.140010069482047	6.29757326296449	5.71837131785699	1.66619366641062e-08	1.05190395152063e-07	8.93004509836545
BTBD19	0.163622534278748	1.78885056615083	5.71692211395605	1.67974841243054e-08	1.05990989269018e-07	8.92705895710844
SCML2	0.111067361329618	2.23529942755128	5.7184352054692	1.66559856757035e-08	1.05190395152063e-07	8.92342773185082
NICN1	-0.148665037513795	4.83519461771882	-5.71545311696224	1.69359782338286e-08	1.06809334661786e-07	8.91927639093794
TPBG	-0.2987560878701	4.34924715277682	-5.71460409104794	1.70165289240313e-08	1.07261590630751e-07	8.90888709981322
AK3	0.156611326137322	5.81645509670128	5.71438429891193	1.70374422317055e-08	1.07337655264545e-07	8.90790875909534
SAT1	0.178453160682131	6.68076777080514	5.7122523291326	1.72416027443956e-08	1.08511207313535e-07	8.90397811485228
OXLD1	-0.0789480050232842	3.79985661719135	-5.71289392644045	1.7179913254678e-08	1.08179069762461e-07	8.89956813250799
IL6R	0.189095236437325	4.09448320182097	5.70917238823703	1.75407533415564e-08	1.1033670349738e-07	8.88220582424751
ADM	0.330511228740191	2.56980736222568	5.70727611803051	1.77274421150328e-08	1.11337879204869e-07	8.87943831471577
C3AR1	0.299040192713653	2.37219982396336	5.70830732670995	1.76256804872547e-08	1.10756088571905e-07	8.8764958030295
CMC2	-0.0771539102981137	5.12600271812702	-5.70875284296222	1.7581892202688e-08	1.10538176159283e-07	8.87428427028096
SLC6A1	-0.142574538562769	8.66083202982456	-5.70528124865321	1.79259253580432e-08	1.12526217431193e-07	8.86222129469653
ATMIN	-0.0541454844255486	7.34747870708815	-5.7051611524749	1.79379433358587e-08	1.12543435593232e-07	8.85997168357125
CHMP3	-0.0788335615845857	7.26177629162536	-5.70333281599359	1.81218756889541e-08	1.13638676800914e-07	8.8533870063724
LIMS3	0.140022910047974	1.00900294419142	5.70283095843734	1.81726832954156e-08	1.13898418960007e-07	8.85334671361506
IDI1	-0.124394840856755	6.65348273221611	-5.7025079218339	1.82054605487458e-08	1.14044944914033e-07	8.8473285835359
GGT7	-0.0973935321011247	5.94766078478333	-5.70181753693671	1.82757042089509e-08	1.14307935500727e-07	8.84406278959913
PPP4R3B	0.0620342860438662	6.90425003071563	5.70239039051585	1.82174002601264e-08	1.14060853847458e-07	8.84276018800528
CD274	0.163014920350658	2.36743719685941	5.70190357364331	1.82669359801497e-08	1.14307935500727e-07	8.83935273880482
EIF5A2	-0.175115249701493	5.02892418166059	-5.70021348412566	1.84399296415445e-08	1.15275685868367e-07	8.83106051405415
GARS	-0.104873008050758	6.90933200365659	-5.69892699780037	1.85726792615196e-08	1.16045156482258e-07	8.82874999096866
CHAF1A	-0.107012171710965	3.85856530870218	-5.69883561345004	1.85821443089688e-08	1.16045156482258e-07	8.82256265516227
FXYD1	0.221154451043707	4.42844428145323	5.69843987040263	1.86231872368173e-08	1.16241642968899e-07	8.81970502968038
BHLHE41	0.155697738911	5.84924631387873	5.69758236336196	1.87124231506078e-08	1.16738582267082e-07	8.8174463733378
SNTB1	0.170390368538539	3.96694461214545	5.69721499515192	1.87507802987008e-08	1.16917763691899e-07	8.81417059904283
DNASE2	0.127545266730904	3.81136278156536	5.69621843013593	1.88552180589277e-08	1.175085854787e-07	8.81354837965914
PHACTR1	-0.122072760790896	8.58139291342726	-5.69506094073485	1.8977231103798e-08	1.18147625558484e-07	8.8091706415934
GDI1	-0.0838679816027245	9.04744431365133	-5.69457553933314	1.90286265315156e-08	1.18406848376108e-07	8.8079682602265
TMEM55A	-0.0870811006144483	5.19279942281216	-5.69528954357955	1.89530729266194e-08	1.18057796145585e-07	8.80241713326498
SPRYD7	-0.0899160854100574	5.17274702148386	-5.69103533433566	1.94075905700606e-08	1.20641241791555e-07	8.79001887179377
DHX36	-0.0587970491945044	6.67261036150567	-5.69145890987374	1.93618646356242e-08	1.2041869066564e-07	8.7820919259838
RASGRP1	-0.186915585472972	6.65273042425831	-5.69013659681021	1.95049596588855e-08	1.2118442421962e-07	8.7815979585219
FGF9	-0.161333801519972	4.34973705803474	-5.68642578366541	1.99120469632117e-08	1.23650346904612e-07	8.76188373882116
VPS26B	-0.0696499352784609	7.191690627551	-5.68423761406692	2.01559586577412e-08	1.2497312332807e-07	8.75385341194729
CFAP43	0.156730532820536	3.26469855419088	5.68445449395785	2.01316541851146e-08	1.24886243293548e-07	8.74255611988217
SLC4A11	0.223302399430049	1.52171547566047	5.68475094346158	2.00984789384893e-08	1.24744216593161e-07	8.74081242592192
ACTL6A	0.179491454302258	2.75155265543744	5.68219026729309	2.03868045443752e-08	1.26339880664683e-07	8.74038971768801
RNF112	-0.123446280097529	6.10623208851121	-5.68029075051647	2.06032817166866e-08	1.27551132831773e-07	8.73213517918932
SLC16A7	-0.142338144043627	6.33150699584901	-5.68176526175609	2.04350469606759e-08	1.26574201031568e-07	8.73129459475651
SLCO2A1	-0.253512173950664	2.5330695204487	-5.68013429666284	2.0621211254459e-08	1.27597030781033e-07	8.72128620323185
ALDH3A2	0.0972260264155992	6.22775668740191	5.67653351644714	2.10380803523e-08	1.29923778344398e-07	8.71834737454108
PCNX2	-0.080441871759748	7.83365722594921	-5.67820181491225	2.08439286632385e-08	1.28909393679784e-07	8.71821290542847
MTF1	0.0956306262454904	4.97513125382978	5.67710190236908	2.09717364385576e-08	1.29633749335434e-07	8.70929309077173
LAIR1	0.29342436228763	2.97438842737297	5.67642492560009	2.10507786570865e-08	1.29923778344398e-07	8.70886138199425
RIOK3	0.0780277201746681	5.71821331372449	5.67645985714599	2.10466930479584e-08	1.29923778344398e-07	8.70638498609681
RAP1B	0.125476127138299	5.43597261223543	5.67485775732534	2.12348715049673e-08	1.30926794126663e-07	8.69909349322784
DLGAP2	-0.125304072467186	7.20547505040747	-5.67332434445986	2.14165150736365e-08	1.31845760478694e-07	8.69627334587139
CHCHD4	-0.0986010785881442	3.73144206291227	-5.67532493643539	2.117982941667e-08	1.30653812985193e-07	8.69282854359583
KANK1	0.159251746622617	6.62096383750952	5.6742443947375	2.1307348013293e-08	1.31306937934635e-07	8.69072613471741
CACNB4	-0.123253309570416	8.35118810089782	-5.67246877772264	2.15185191983198e-08	1.32339438394533e-07	8.69015551705039
FH	-0.0807753650692153	5.69368528407029	-5.67338918404494	2.14088038454801e-08	1.31845760478694e-07	8.68536013219778
SMC5	0.109661350590526	5.5370885240334	5.67214323708408	2.15574555005216e-08	1.32511735077674e-07	8.68474277221074
TMEM47	0.200234281794211	6.39857151027027	5.6725429710503	2.15096548821562e-08	1.32339438394533e-07	8.68304265687243
GSS	-0.092399877332686	4.98094575492414	-5.67042345754115	2.17642902524654e-08	1.33647721621162e-07	8.67219554563297
C5orf49	0.171690885386352	2.70045626625294	5.67063431300239	2.173882756359e-08	1.33558953750178e-07	8.67141129046634
MAP3K8	0.233311763748548	2.6318324832515	5.66970965970218	2.18507033384703e-08	1.34110487763783e-07	8.67007429608746
GPI	-0.0945369321046179	8.99464922176915	-5.6694986715797	2.18763096349471e-08	1.3419976800326e-07	8.66680717654338
ZNF616	0.0966328049257294	4.09736979157733	5.66772504899754	2.20927205247757e-08	1.35390439822035e-07	8.6589675780972
SOD3	0.24090344979392	2.33415064760885	5.66878308382497	2.19633736387926e-08	1.34665778541238e-07	8.6550856920004
ALDH1A3	-0.223220457857284	3.49852455764221	-5.66576012025172	2.23349063076898e-08	1.36805529095158e-07	8.64718580017756
GOT2	-0.110733729076641	7.11246480780448	-5.66270720426578	2.27163241609058e-08	1.39071582930591e-07	8.62708439271023
PDLIM2	0.129376817996434	3.83482419202275	5.66064769727923	2.29772017721905e-08	1.40566172679848e-07	8.62472223008142
ELP5	-0.0610470113332604	4.76511272766513	-5.66059728877156	2.29836234215278e-08	1.40566172679848e-07	8.61730338640639
PGBD4	-0.104715587965205	4.12198656441177	-5.65932397343499	2.31464142099653e-08	1.41490473563587e-07	8.61053249038653
RIOK2	0.0811125812120968	4.42355372928711	5.65785390617826	2.33357548047167e-08	1.42576056797801e-07	8.60367494363376
HIBCH	0.13485737596808	4.94851517764547	5.65734617269021	2.34014989170147e-08	1.42905781509339e-07	8.60201601943081
FAM167A	0.189606987572293	5.47678670824167	5.6552579049547	2.36737991572018e-08	1.44495914976603e-07	8.59655767813794
ZFYVE27	-0.0773512498378197	6.05093220440161	-5.65343145397716	2.39144849442281e-08	1.45818271514203e-07	8.5877077614578
ZNF395	0.143788714921851	5.37195973680302	5.65374296331239	2.38732671944258e-08	1.45640132798976e-07	8.58368075323137
ZNF677	0.122922840617314	3.77382464994153	5.65281290074332	2.39965349244438e-08	1.46245080247715e-07	8.58129057073064
MORN3	-0.140518763605733	2.94934971535222	-5.65016861887162	2.43503928491248e-08	1.4825271792839e-07	8.56727443661423
DTX2	0.129914624065679	2.81735732106433	5.65023453919883	2.43415100041865e-08	1.4825271792839e-07	8.56640224568369
S100A10	0.244098329618676	2.58948505347452	5.65004343872395	2.43672697087443e-08	1.48281068528538e-07	8.5657895031154
PHYKPL	0.104572238206265	4.61795911544405	5.64757781399291	2.47020155790857e-08	1.50092266918691e-07	8.55849875787805
CEP78	0.0833244463042724	5.66206014484769	5.64825640549333	2.46094429251498e-08	1.49604699626136e-07	8.55833993428835
MRPL42	-0.0767233405523335	6.89472645778601	-5.64850145418186	2.45760966868874e-08	1.49476870776287e-07	8.55347902414487
IQGAP3	0.223996822777092	1.37515008174443	5.64634814700059	2.48706291906385e-08	1.51041148448052e-07	8.55244621822291
SNCB	-0.131266336261974	7.52133094796051	-5.6447088307159	2.50971567030216e-08	1.52340620027246e-07	8.54373180309594
KCNB2	-0.183020013051944	4.60973400677495	-5.64188727239696	2.54917603053173e-08	1.5465850977236e-07	8.52525329629235
RANGAP1	-0.0873826020483053	7.58708011240871	-5.64015167523345	2.57374800857523e-08	1.56071256052233e-07	8.51206313344459
RNF14	-0.0613643845094961	6.44276502957976	-5.63981446394888	2.57854878771243e-08	1.5620624558214e-07	8.51095623674987
CTSS	0.282881666776898	3.54952895734685	5.63982314046762	2.57842515352145e-08	1.5620624558214e-07	8.51017794986592
DOCK2	0.240992914505435	4.02918915392457	5.63783862712628	2.6068537467114e-08	1.5776340829225e-07	8.50322622151141
TUBA1B	-0.121032430724123	10.2017801834008	-5.63750301110503	2.61169156733016e-08	1.57977395204308e-07	8.4997404057365
LYPLAL1	0.10093261549332	4.4996696466792	5.6381651855224	2.60215485757183e-08	1.57557619968945e-07	8.49948223965717
KLHL21	0.131743037995676	6.21583172110493	5.63683978620144	2.62127748279247e-08	1.58478231072266e-07	8.49835770543847
BTN3A2	0.243544664753956	3.37524190540053	5.6339809083228	2.66299144236718e-08	1.60759891351659e-07	8.49195980926062
MAPK7	0.101298571223332	3.3669511445419	5.63377862249862	2.66596733707235e-08	1.60859511029517e-07	8.48388538492463
PEG10	0.151869989149492	8.25809881449197	5.63565240258072	2.63852487760805e-08	1.59441538171793e-07	8.48320761619749
STT3A	0.072302036394391	5.52189967504303	5.63280362215747	2.68035632492873e-08	1.61647334228058e-07	8.48099083186182
SCN1B	-0.323048509508965	6.52319731778871	-5.63419765706336	2.659806364871e-08	1.60647538234667e-07	8.47958262624406
PRPF40A	0.0767563875003499	6.44230676695289	5.63037420527401	2.7165388941485e-08	1.637480523676e-07	8.46344601225387
FAM174A	-0.0934350788872326	4.72779242960263	-5.62606095203059	2.7819523557718e-08	1.6760779486065e-07	8.44094391080761
ZNF674	0.0890829275956274	3.59196082042487	5.6251837044257	2.79544266314667e-08	1.68336979030381e-07	8.42721954464924
GABPA	0.105737130762353	5.07765517036203	5.62225123634343	2.8410015695439e-08	1.70995600420861e-07	8.42151572058298
TIMP2	0.153409863814269	7.32060501926211	5.6209404390914	2.86159893644474e-08	1.72149933043235e-07	8.40815522671454
CCDC71L	0.134212195498935	3.68570849484966	5.61775084483278	2.91232755399666e-08	1.75114878791851e-07	8.3970589001945
RBL1	0.125331351753767	3.42658731987164	5.61722602902247	2.92075780626175e-08	1.75534795548193e-07	8.39010881306542
ZBED8	0.136071185024716	3.72856936160523	5.61702841197184	2.923938326976e-08	1.75638948809539e-07	8.38756058749958
SBK1	-0.196047961727933	5.38015924789004	-5.61478993994823	2.96020110599334e-08	1.77729244038215e-07	8.37682564328988
SIGLEC9	0.245653610836616	1.10436113008367	5.60955232672062	3.04676665529783e-08	1.82673062959923e-07	8.35938238098468
KIAA0368	-0.0476368647010206	8.18004141468754	-5.60865738679785	3.06180213792106e-08	1.83285185700711e-07	8.35182064495931
NIPSNAP1	-0.0919579642207876	6.1635224588232	-5.60944096591397	3.04863365927919e-08	1.82677139860216e-07	8.35118933264243
ADAMTS2	0.268454817842676	2.78625709878023	5.61055854021219	3.02994745968684e-08	1.81826817387933e-07	8.34910232001335
RNF165	-0.170743411490708	6.08633009430266	-5.60953481589843	3.04706015683933e-08	1.82673062959923e-07	8.34639297520941
ATP6V1B2	-0.118103523886727	8.68112999393288	-5.60760180831883	3.07962919608223e-08	1.84261443122592e-07	8.34620681346464
DIRAS2	-0.181263044722008	8.96067873504963	-5.60735718251777	3.08377492461766e-08	1.84418555620063e-07	8.34316502942958
TFAP2C	0.19134942698625	1.0244436614445	5.60890200912715	3.05768519740241e-08	1.83129082849362e-07	8.34026273156937
LCA5	0.112753960964811	4.76474890599522	5.60574498997438	3.11123317744909e-08	1.85968982143681e-07	8.32776590058203
UBE2M	-0.0783181499584491	6.21367958114795	-5.60431578350001	3.135773576956e-08	1.8715925520307e-07	8.32548800015494
PBRM1	0.0550019670166953	6.55242242617207	5.60344047963798	3.15089594226173e-08	1.87877009156776e-07	8.32401883656837
NKIRAS1	-0.0798891851992298	5.86955510199148	-5.602768994551	3.16254503727775e-08	1.88478985669589e-07	8.32129430683512
SEC61A2	-0.105867381381228	5.36404425309195	-5.60452497708216	3.1321698643386e-08	1.87128257675454e-07	8.32058910034442
BDH1	-0.0910488378054057	5.91769805251855	-5.60387798746661	3.14332840586393e-08	1.87517929580889e-07	8.3192678274147
REXO4	0.106560469849712	4.79524234675106	5.60439197183191	3.13446063774603e-08	1.8715925520307e-07	8.31642904090111
GPSM3	0.208276624927395	1.71643689705721	5.60098103682129	3.19376757736828e-08	1.90152972442526e-07	8.30603552137898
C19orf25	0.0734062762736247	4.86021393329823	5.60057172124946	3.20095737790839e-08	1.90487576378325e-07	8.30280537954875
BBOX1	0.290516362184187	3.41559394141894	5.60147178690024	3.18516804456224e-08	1.89734065059981e-07	8.30063293246219
DDX60	0.239721240236125	3.80228183216769	5.59751963712093	3.25506698587037e-08	1.93423030394472e-07	8.29689310412619
CBLN4	-0.208474798030013	5.5217096315488	-5.597827983891	3.24956025027084e-08	1.93211837532216e-07	8.29279759236119
ZC3H12A	0.183697627620956	1.2241123373842	5.59701021705267	3.26418455516517e-08	1.93775026381479e-07	8.2898275704943
SERPINB1	0.239413141065034	3.33586032224106	5.5963647755165	3.27577229810812e-08	1.94367829169897e-07	8.28644236335866
MPND	-0.102583212866099	4.153919066689	-5.59724431255739	3.2599916485281e-08	1.9362084514557e-07	8.2839206337154
PEX12	0.116187911343244	3.42412190134379	5.59780779316802	3.24992055713905e-08	1.93211837532216e-07	8.28187693450245
TMOD2	-0.0665678653514295	10.2483011133717	-5.59288895648516	3.33886537709882e-08	1.97917891967353e-07	8.27482736822864
PPDPF	0.143122736883397	4.68943648200884	5.59307312016267	3.33549299628705e-08	1.97814623738744e-07	8.26300407055949
USP7	-0.0592585266796002	7.53302834162304	-5.5920622347802	3.35404508512681e-08	1.9862363622708e-07	8.26271996670319
VANGL2	0.181323799583171	3.65314515936465	5.59250851932016	3.34584239330442e-08	1.98234626954862e-07	8.25442468111397
USP5	-0.0835268916753453	7.3058718382773	-5.59124695318826	3.36908044344014e-08	1.99416693174159e-07	8.25271526906221
RPS20	0.106934138288997	7.49053863865737	5.59111029898977	3.37160701380465e-08	1.9946893956853e-07	8.25061336463433
OCIAD1	-0.0579788871540193	7.35747980293347	-5.58987666005772	3.3944990408748e-08	2.00627624753896e-07	8.24886691035728
MOCS2	-0.0685672613823398	5.97494274798816	-5.58939199308161	3.40353405407006e-08	2.00965850180468e-07	8.24796322789057
FER	0.0748330495222157	6.79676072560236	5.58991360682174	3.3938112480416e-08	2.00627624753896e-07	8.24606071054261
FBXO17	0.126897100814187	3.57107639361859	5.58955487279092	3.40049509502909e-08	2.00884164961456e-07	8.2424580530254
ALOX5	0.27478345493226	2.91841117188983	5.58839083666505	3.42227139933643e-08	2.01875747008013e-07	8.23893379938978
GALNT10	0.146060016755548	4.96804799003684	5.58767552164673	3.43572041202718e-08	2.02570609715927e-07	8.23688011532898
CMTR2	0.110387498351045	4.40810739865295	5.58734854009018	3.44188526410219e-08	2.02835530814065e-07	8.23564568558986
TLCD2	0.219015141629385	1.75292555837359	5.58852003118846	3.41984780877427e-08	2.01830901321337e-07	8.23425857053119
OFD1	0.104797791469559	4.80817649763638	5.58559618562685	3.47510755219165e-08	2.04594638710788e-07	8.22421761037869
NME6	0.108940639042651	3.37782509450337	5.58575357227642	3.47211101444349e-08	2.04517451695424e-07	8.22070955940161
RPL5	0.0904242923435214	7.51532752416401	5.58217854659606	3.54080072571259e-08	2.08260184225868e-07	8.20929465798637
DNAJC28	-0.111793919405305	3.05469440240255	-5.5834971528676	3.51531292826085e-08	2.06861334003478e-07	8.20895895814698
COA7	-0.0857333076122533	5.39037064248237	-5.58101389917294	3.56346195347367e-08	2.09422202128095e-07	8.20131021046117
AAGAB	-0.0769478943644956	5.90255427818504	-5.58098587542104	3.56400896155032e-08	2.09422202128095e-07	8.2000393923281
RAVER2	0.134951088852359	4.97960350807711	5.57981502244763	3.58693646216102e-08	2.10667410609205e-07	8.19566909827151
